,date,surf_norm_irradiance (kwh/m2*day),max elevation (deg),sunrise,solar_noon,sunset,sunlight (hours),min sun_surf_angle (deg),recoverable power (kwh/day)
239,2019-08-28,7.1611654575750014,61.350632517305506,6.593654736334509,13.190326019672645,19.78699730301078,13.174052132389455,3.7730842940526257,3.0199834229807925
240,2019-08-29,7.144672794060127,60.99664256881539,6.608183080172153,13.185415306585693,19.762647532999235,13.135094089684628,4.112572336786389,3.013028190524456
241,2019-08-30,7.127672378992337,60.64003340653956,6.62269380895649,13.180407139329017,19.738120469701542,13.095980171100384,4.457877732430467,3.005858830733416
242,2019-08-31,7.110160586245423,60.28088995530046,6.637187498294475,13.175305904232603,19.713424310170733,13.056717891494422,4.8082809125415595,2.9984738144095147
243,2019-09-01,7.092199463056953,59.9192978768851,6.651664911376677,13.170116068504703,19.688567225632728,13.017314556080006,5.163216940892851,2.990899307912123
244,2019-09-02,7.074116793358018,59.5553435764544,6.66612699159049,13.164842176661761,19.663557361733027,12.977777268198416,5.522230771128931,2.9832735432153648
245,2019-09-03,7.0550546823587865,59.189114208116706,6.680574855161675,13.159488847124715,19.638402839087753,12.938112937356435,5.884946851459469,2.9752347317166294
246,2019-09-04,7.03554001884981,58.82069767972908,6.695009783833319,13.154060768979907,19.6131117541265,12.898328287508441,6.251048083149949,2.96700507124428
247,2019-09-05,7.0154885104367155,58.45018265695713,6.709433217588856,13.148562698901504,19.58769218021415,12.858429865564064,6.620260992633817,2.9585490142837125
248,2019-09-06,6.994898690817948,58.077658566658236,6.7238467474238615,13.14299945823085,19.562152169037837,12.818424050103882,6.992345107126293,2.9498659424709994
249,2019-09-07,6.973769634813661,57.703215599613884,6.738252108168921,13.13737593020674,19.536499752244556,12.778317060286879,7.367085223643216,2.940955465642304
250,2019-09-08,6.952371342927197,57.326944712657316,6.7526511713640724,13.131697057339414,19.510742943314753,12.738114964935095,7.744285702487583,2.931931447532393
251,2019-09-09,6.930140615341648,56.94893763022683,6.767045938183326,13.125967838919554,19.484889739655785,12.697823691781648,8.123766199091508,2.9225563773448795
252,2019-09-10,6.907371127148033,56.56928684536809,6.781438532405824,13.120193328652583,19.45894812489934,12.657449036870164,8.505358432501462,2.9129541027847052
253,2019-09-11,6.884064244835187,56.18808562021155,6.795831193428474,13.114378632407167,19.432926071385857,12.616996674094302,8.888903711027876,2.903125200123099
254,2019-09-12,6.86022188849281,55.805427985935225,6.810226269313386,13.108528906065894,19.4068315428184,12.576472164867432,9.274251017856237,2.89307047909405
255,2019-09-13,6.835846513616526,55.4214087422245,6.82462620986152,13.102649353465086,19.38067249706865,12.535880967913416,9.661255515609316,2.882790975221192
256,2019-09-14,6.811210770457725,55.03612345623223,6.839033559703144,13.096745224409549,19.35445688911595,12.49522844917052,10.049777367798898,2.8724016696824277
257,2019-09-15,6.786024375112854,54.64966846103369,6.853450951393486,13.090821812747688,19.32819267410189,12.454519891801331,10.439680802410093,2.8617801448933733
258,2019-09-16,6.760033875474268,54.26630075654355,6.867881098502025,13.084884454491096,19.301887810480167,12.413760506302044,10.83083336229358,2.850819515854913
259,2019-09-17,6.733546139265179,53.88296736621829,6.882326788681671,13.078938525962549,19.275550263243428,12.372955440705828,11.22310530098957,2.8396491938259585
260,2019-09-18,6.706570712262875,53.49866521967969,6.896790876703937,13.072989441955578,19.249188007207216,12.332109790874847,11.61636909274648,2.8282732044206846
261,2019-09-19,6.67907030485531,53.113491200566486,6.911276277445193,13.06704265388839,19.22280903033159,12.291228610876777,12.010499032949184,2.8166758219850903
262,2019-09-20,6.651051092169418,52.727543040237144,6.925785958808668,13.061103647934578,19.196421337060485,12.25031692344156,12.392472843232401,2.804859650673637
